tree_id,split,domain,side,image_file,label_file,image_exists,label_exists,json_annotation_count,json_bbox_count_field,json_summary_by_side_count,label_line_count,label_parse_error_lines,json_vs_label_count_diff,json_vs_bbox_field_diff,json_vs_summary_side_diff,json_cls0_B1,json_cls1_B2,json_cls2_B3,json_cls3_B4,label_cls0_B1,label_cls1_B2,label_cls2_B3,label_cls3_B4
DAMIMAS_A21B_0484,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0484_2.jpg,DAMIMAS_A21B_0484_2.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0484,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0484_3.jpg,DAMIMAS_A21B_0484_3.txt,1,1,5,5,5,5,0,0,0,0,1,2,1,1,1,2,1,1
DAMIMAS_A21B_0484,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0484_4.jpg,DAMIMAS_A21B_0484_4.txt,1,1,4,4,4,4,0,0,0,0,0,3,0,1,0,3,0,1
DAMIMAS_A21B_0485,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0485_1.jpg,DAMIMAS_A21B_0485_1.txt,1,1,3,3,3,3,0,0,0,0,1,1,1,0,1,1,1,0
DAMIMAS_A21B_0485,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0485_2.jpg,DAMIMAS_A21B_0485_2.txt,1,1,5,5,5,5,0,0,0,0,1,1,3,0,1,1,3,0
DAMIMAS_A21B_0485,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0485_3.jpg,DAMIMAS_A21B_0485_3.txt,1,1,6,6,6,6,0,0,0,0,0,1,5,0,0,1,5,0
DAMIMAS_A21B_0485,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0485_4.jpg,DAMIMAS_A21B_0485_4.txt,1,1,6,6,6,6,0,0,0,0,0,2,3,1,0,2,3,1
DAMIMAS_A21B_0486,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0486_1.jpg,DAMIMAS_A21B_0486_1.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0486,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0486_2.jpg,DAMIMAS_A21B_0486_2.txt,1,1,6,6,6,6,0,0,0,0,1,0,2,3,1,0,2,3
DAMIMAS_A21B_0486,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0486_3.jpg,DAMIMAS_A21B_0486_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,2,3,1,1,2,3
DAMIMAS_A21B_0486,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0486_4.jpg,DAMIMAS_A21B_0486_4.txt,1,1,4,4,4,4,0,0,0,0,0,1,1,2,0,1,1,2
DAMIMAS_A21B_0487,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0487_1.jpg,DAMIMAS_A21B_0487_1.txt,1,1,5,5,5,5,0,0,0,0,0,2,2,1,0,2,2,1
DAMIMAS_A21B_0487,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0487_2.jpg,DAMIMAS_A21B_0487_2.txt,1,1,6,6,6,6,0,0,0,0,0,2,3,1,0,2,3,1
DAMIMAS_A21B_0487,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0487_3.jpg,DAMIMAS_A21B_0487_3.txt,1,1,5,5,5,5,0,0,0,0,0,2,3,0,0,2,3,0
DAMIMAS_A21B_0487,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0487_4.jpg,DAMIMAS_A21B_0487_4.txt,1,1,4,4,4,4,0,0,0,0,0,1,3,0,0,1,3,0
DAMIMAS_A21B_0488,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0488_1.jpg,DAMIMAS_A21B_0488_1.txt,1,1,4,4,4,4,0,0,0,0,0,3,0,1,0,3,0,1
DAMIMAS_A21B_0488,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0488_2.jpg,DAMIMAS_A21B_0488_2.txt,1,1,3,3,3,3,0,0,0,0,0,1,1,1,0,1,1,1
DAMIMAS_A21B_0488,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0488_3.jpg,DAMIMAS_A21B_0488_3.txt,1,1,5,5,5,5,0,0,0,0,0,2,1,2,0,2,1,2
DAMIMAS_A21B_0488,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0488_4.jpg,DAMIMAS_A21B_0488_4.txt,1,1,5,5,5,5,0,0,0,0,0,2,1,2,0,2,1,2
DAMIMAS_A21B_0489,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0489_1.jpg,DAMIMAS_A21B_0489_1.txt,1,1,6,6,6,6,0,0,0,0,0,0,5,1,0,0,5,1
DAMIMAS_A21B_0489,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0489_2.jpg,DAMIMAS_A21B_0489_2.txt,1,1,6,6,6,6,0,0,0,0,0,0,5,1,0,0,5,1
DAMIMAS_A21B_0489,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0489_3.jpg,DAMIMAS_A21B_0489_3.txt,1,1,4,4,4,4,0,0,0,0,0,0,3,1,0,0,3,1
DAMIMAS_A21B_0489,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0489_4.jpg,DAMIMAS_A21B_0489_4.txt,1,1,4,4,4,4,0,0,0,0,0,0,4,0,0,0,4,0
DAMIMAS_A21B_0490,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0490_1.jpg,DAMIMAS_A21B_0490_1.txt,1,1,6,6,6,6,0,0,0,0,2,1,1,2,2,1,1,2
DAMIMAS_A21B_0490,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0490_2.jpg,DAMIMAS_A21B_0490_2.txt,1,1,6,6,6,6,0,0,0,0,2,0,3,1,2,0,3,1
DAMIMAS_A21B_0490,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0490_3.jpg,DAMIMAS_A21B_0490_3.txt,1,1,6,6,6,6,0,0,0,0,1,0,3,2,1,0,3,2
DAMIMAS_A21B_0490,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0490_4.jpg,DAMIMAS_A21B_0490_4.txt,1,1,8,8,8,8,0,0,0,0,2,1,1,4,2,1,1,4
DAMIMAS_A21B_0491,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0491_1.jpg,DAMIMAS_A21B_0491_1.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0491,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0491_2.jpg,DAMIMAS_A21B_0491_2.txt,1,1,5,5,5,5,0,0,0,0,1,2,2,0,1,2,2,0
DAMIMAS_A21B_0491,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0491_3.jpg,DAMIMAS_A21B_0491_3.txt,1,1,6,6,6,6,0,0,0,0,3,2,1,0,3,2,1,0
DAMIMAS_A21B_0491,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0491_4.jpg,DAMIMAS_A21B_0491_4.txt,1,1,5,5,5,5,0,0,0,0,1,2,2,0,1,2,2,0
DAMIMAS_A21B_0492,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0492_1.jpg,DAMIMAS_A21B_0492_1.txt,1,1,5,5,5,5,0,0,0,0,1,1,1,2,1,1,1,2
DAMIMAS_A21B_0492,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0492_2.jpg,DAMIMAS_A21B_0492_2.txt,1,1,5,5,5,5,0,0,0,0,0,1,3,1,0,1,3,1
DAMIMAS_A21B_0492,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0492_3.jpg,DAMIMAS_A21B_0492_3.txt,1,1,6,6,6,6,0,0,0,0,1,2,1,2,1,2,1,2
DAMIMAS_A21B_0492,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0492_4.jpg,DAMIMAS_A21B_0492_4.txt,1,1,3,3,3,3,0,0,0,0,1,1,0,1,1,1,0,1
DAMIMAS_A21B_0493,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0493_1.jpg,DAMIMAS_A21B_0493_1.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0493,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0493_2.jpg,DAMIMAS_A21B_0493_2.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0493,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0493_3.jpg,DAMIMAS_A21B_0493_3.txt,1,1,4,4,4,4,0,0,0,0,0,1,2,1,0,1,2,1
DAMIMAS_A21B_0493,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0493_4.jpg,DAMIMAS_A21B_0493_4.txt,1,1,5,5,5,5,0,0,0,0,0,3,1,1,0,3,1,1
DAMIMAS_A21B_0494,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0494_1.jpg,DAMIMAS_A21B_0494_1.txt,1,1,6,6,6,6,0,0,0,0,1,1,2,2,1,1,2,2
DAMIMAS_A21B_0494,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0494_2.jpg,DAMIMAS_A21B_0494_2.txt,1,1,6,6,6,6,0,0,0,0,1,1,1,3,1,1,1,3
DAMIMAS_A21B_0494,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0494_3.jpg,DAMIMAS_A21B_0494_3.txt,1,1,6,6,6,6,0,0,0,0,1,1,1,3,1,1,1,3
DAMIMAS_A21B_0494,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0494_4.jpg,DAMIMAS_A21B_0494_4.txt,1,1,7,7,7,7,0,0,0,0,0,1,3,3,0,1,3,3
DAMIMAS_A21B_0495,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0495_1.jpg,DAMIMAS_A21B_0495_1.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0495,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0495_2.jpg,DAMIMAS_A21B_0495_2.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0495,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0495_3.jpg,DAMIMAS_A21B_0495_3.txt,1,1,5,5,5,5,0,0,0,0,1,2,2,0,1,2,2,0
DAMIMAS_A21B_0495,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0495_4.jpg,DAMIMAS_A21B_0495_4.txt,1,1,5,5,5,5,0,0,0,0,1,1,3,0,1,1,3,0
DAMIMAS_A21B_0496,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0496_1.jpg,DAMIMAS_A21B_0496_1.txt,1,1,4,4,4,4,0,0,0,0,1,2,0,1,1,2,0,1
DAMIMAS_A21B_0496,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0496_2.jpg,DAMIMAS_A21B_0496_2.txt,1,1,4,4,4,4,0,0,0,0,1,1,1,1,1,1,1,1
DAMIMAS_A21B_0496,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0496_3.jpg,DAMIMAS_A21B_0496_3.txt,1,1,6,6,6,6,0,0,0,0,0,2,1,3,0,2,1,3
DAMIMAS_A21B_0496,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0496_4.jpg,DAMIMAS_A21B_0496_4.txt,1,1,5,5,5,5,0,0,0,0,1,1,1,2,1,1,1,2
DAMIMAS_A21B_0497,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0497_1.jpg,DAMIMAS_A21B_0497_1.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0497,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0497_2.jpg,DAMIMAS_A21B_0497_2.txt,1,1,6,6,6,6,0,0,0,0,0,1,3,2,0,1,3,2
DAMIMAS_A21B_0497,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0497_3.jpg,DAMIMAS_A21B_0497_3.txt,1,1,5,5,5,5,0,0,0,0,0,1,3,1,0,1,3,1
DAMIMAS_A21B_0497,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0497_4.jpg,DAMIMAS_A21B_0497_4.txt,1,1,8,8,8,8,0,0,0,0,1,2,4,1,1,2,4,1
DAMIMAS_A21B_0498,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0498_1.jpg,DAMIMAS_A21B_0498_1.txt,1,1,7,7,7,7,0,0,0,0,2,0,2,3,2,0,2,3
DAMIMAS_A21B_0498,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0498_2.jpg,DAMIMAS_A21B_0498_2.txt,1,1,8,8,8,8,0,0,0,0,2,1,1,4,2,1,1,4
DAMIMAS_A21B_0498,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0498_3.jpg,DAMIMAS_A21B_0498_3.txt,1,1,7,7,7,7,0,0,0,0,2,0,2,3,2,0,2,3
DAMIMAS_A21B_0498,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0498_4.jpg,DAMIMAS_A21B_0498_4.txt,1,1,6,6,6,6,0,0,0,0,2,0,1,3,2,0,1,3
DAMIMAS_A21B_0499,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0499_1.jpg,DAMIMAS_A21B_0499_1.txt,1,1,6,6,6,6,0,0,0,0,2,1,2,1,2,1,2,1
DAMIMAS_A21B_0499,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0499_2.jpg,DAMIMAS_A21B_0499_2.txt,1,1,6,6,6,6,0,0,0,0,1,2,2,1,1,2,2,1
DAMIMAS_A21B_0499,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0499_3.jpg,DAMIMAS_A21B_0499_3.txt,1,1,5,5,5,5,0,0,0,0,1,2,2,0,1,2,2,0
DAMIMAS_A21B_0499,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0499_4.jpg,DAMIMAS_A21B_0499_4.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0500,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0500_1.jpg,DAMIMAS_A21B_0500_1.txt,1,1,5,5,5,5,0,0,0,0,2,2,0,1,2,2,0,1
DAMIMAS_A21B_0500,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0500_2.jpg,DAMIMAS_A21B_0500_2.txt,1,1,4,4,4,4,0,0,0,0,2,1,1,0,2,1,1,0
DAMIMAS_A21B_0500,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0500_3.jpg,DAMIMAS_A21B_0500_3.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0500,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0500_4.jpg,DAMIMAS_A21B_0500_4.txt,1,1,5,5,5,5,0,0,0,0,1,2,1,1,1,2,1,1
DAMIMAS_A21B_0501,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0501_1.jpg,DAMIMAS_A21B_0501_1.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0501,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0501_2.jpg,DAMIMAS_A21B_0501_2.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0501,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0501_3.jpg,DAMIMAS_A21B_0501_3.txt,1,1,6,6,6,6,0,0,0,0,1,2,2,1,1,2,2,1
DAMIMAS_A21B_0501,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0501_4.jpg,DAMIMAS_A21B_0501_4.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0502,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0502_1.jpg,DAMIMAS_A21B_0502_1.txt,1,1,7,7,7,7,0,0,0,0,0,1,3,3,0,1,3,3
DAMIMAS_A21B_0502,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0502_2.jpg,DAMIMAS_A21B_0502_2.txt,1,1,7,7,7,7,0,0,0,0,0,3,1,3,0,3,1,3
DAMIMAS_A21B_0502,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0502_3.jpg,DAMIMAS_A21B_0502_3.txt,1,1,7,7,7,7,0,0,0,0,0,2,2,3,0,2,2,3
DAMIMAS_A21B_0502,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0502_4.jpg,DAMIMAS_A21B_0502_4.txt,1,1,7,7,7,7,0,0,0,0,0,1,4,2,0,1,4,2
DAMIMAS_A21B_0503,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0503_1.jpg,DAMIMAS_A21B_0503_1.txt,1,1,7,7,7,7,0,0,0,0,1,2,2,2,1,2,2,2
DAMIMAS_A21B_0503,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0503_2.jpg,DAMIMAS_A21B_0503_2.txt,1,1,7,7,7,7,0,0,0,0,0,4,2,1,0,4,2,1
DAMIMAS_A21B_0503,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0503_3.jpg,DAMIMAS_A21B_0503_3.txt,1,1,6,6,6,6,0,0,0,0,1,2,2,1,1,2,2,1
DAMIMAS_A21B_0503,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0503_4.jpg,DAMIMAS_A21B_0503_4.txt,1,1,7,7,7,7,0,0,0,0,1,2,3,1,1,2,3,1
DAMIMAS_A21B_0504,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0504_1.jpg,DAMIMAS_A21B_0504_1.txt,1,1,5,5,5,5,0,0,0,0,0,2,2,1,0,2,2,1
DAMIMAS_A21B_0504,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0504_2.jpg,DAMIMAS_A21B_0504_2.txt,1,1,5,5,5,5,0,0,0,0,0,2,2,1,0,2,2,1
DAMIMAS_A21B_0504,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0504_3.jpg,DAMIMAS_A21B_0504_3.txt,1,1,6,6,6,6,0,0,0,0,1,2,1,2,1,2,1,2
DAMIMAS_A21B_0504,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0504_4.jpg,DAMIMAS_A21B_0504_4.txt,1,1,6,6,6,6,0,0,0,0,1,2,1,2,1,2,1,2
DAMIMAS_A21B_0505,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0505_1.jpg,DAMIMAS_A21B_0505_1.txt,1,1,6,6,6,6,0,0,0,0,0,0,3,3,0,0,3,3
DAMIMAS_A21B_0505,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0505_2.jpg,DAMIMAS_A21B_0505_2.txt,1,1,5,5,5,5,0,0,0,0,0,0,3,2,0,0,3,2
DAMIMAS_A21B_0505,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0505_3.jpg,DAMIMAS_A21B_0505_3.txt,1,1,5,5,5,5,0,0,0,0,1,0,3,1,1,0,3,1
DAMIMAS_A21B_0505,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0505_4.jpg,DAMIMAS_A21B_0505_4.txt,1,1,5,5,5,5,0,0,0,0,1,0,2,2,1,0,2,2
DAMIMAS_A21B_0506,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0506_1.jpg,DAMIMAS_A21B_0506_1.txt,1,1,9,9,9,9,0,0,0,0,2,1,2,4,2,1,2,4
DAMIMAS_A21B_0506,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0506_2.jpg,DAMIMAS_A21B_0506_2.txt,1,1,8,8,8,8,0,0,0,0,1,2,2,3,1,2,2,3
DAMIMAS_A21B_0506,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0506_3.jpg,DAMIMAS_A21B_0506_3.txt,1,1,9,9,9,9,0,0,0,0,2,1,2,4,2,1,2,4
DAMIMAS_A21B_0506,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0506_4.jpg,DAMIMAS_A21B_0506_4.txt,1,1,7,7,7,7,0,0,0,0,2,0,2,3,2,0,2,3
DAMIMAS_A21B_0507,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0507_1.jpg,DAMIMAS_A21B_0507_1.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0507,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0507_2.jpg,DAMIMAS_A21B_0507_2.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0507,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0507_3.jpg,DAMIMAS_A21B_0507_3.txt,1,1,5,5,5,5,0,0,0,0,0,3,2,0,0,3,2,0
DAMIMAS_A21B_0507,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0507_4.jpg,DAMIMAS_A21B_0507_4.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0508,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0508_1.jpg,DAMIMAS_A21B_0508_1.txt,1,1,7,7,7,7,0,0,0,0,1,4,2,0,1,4,2,0
DAMIMAS_A21B_0508,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0508_2.jpg,DAMIMAS_A21B_0508_2.txt,1,1,4,4,4,4,0,0,0,0,0,2,2,0,0,2,2,0
DAMIMAS_A21B_0508,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0508_3.jpg,DAMIMAS_A21B_0508_3.txt,1,1,6,6,6,6,0,0,0,0,0,2,3,1,0,2,3,1
DAMIMAS_A21B_0508,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0508_4.jpg,DAMIMAS_A21B_0508_4.txt,1,1,5,5,5,5,0,0,0,0,0,3,1,1,0,3,1,1
DAMIMAS_A21B_0509,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0509_1.jpg,DAMIMAS_A21B_0509_1.txt,1,1,4,4,4,4,0,0,0,0,0,1,3,0,0,1,3,0
DAMIMAS_A21B_0509,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0509_2.jpg,DAMIMAS_A21B_0509_2.txt,1,1,5,5,5,5,0,0,0,0,1,0,3,1,1,0,3,1
DAMIMAS_A21B_0509,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0509_3.jpg,DAMIMAS_A21B_0509_3.txt,1,1,4,4,4,4,0,0,0,0,1,1,1,1,1,1,1,1
DAMIMAS_A21B_0509,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0509_4.jpg,DAMIMAS_A21B_0509_4.txt,1,1,4,4,4,4,0,0,0,0,0,1,2,1,0,1,2,1
DAMIMAS_A21B_0510,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0510_1.jpg,DAMIMAS_A21B_0510_1.txt,1,1,4,4,4,4,0,0,0,0,0,1,2,1,0,1,2,1
DAMIMAS_A21B_0510,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0510_2.jpg,DAMIMAS_A21B_0510_2.txt,1,1,5,5,5,5,0,0,0,0,0,2,3,0,0,2,3,0
DAMIMAS_A21B_0510,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0510_3.jpg,DAMIMAS_A21B_0510_3.txt,1,1,7,7,7,7,0,0,0,0,0,1,4,2,0,1,4,2
DAMIMAS_A21B_0510,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0510_4.jpg,DAMIMAS_A21B_0510_4.txt,1,1,6,6,6,6,0,0,0,0,0,1,3,2,0,1,3,2
DAMIMAS_A21B_0511,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0511_1.jpg,DAMIMAS_A21B_0511_1.txt,1,1,6,6,6,6,0,0,0,0,1,2,3,0,1,2,3,0
DAMIMAS_A21B_0511,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0511_2.jpg,DAMIMAS_A21B_0511_2.txt,1,1,6,6,6,6,0,0,0,0,1,3,1,1,1,3,1,1
DAMIMAS_A21B_0511,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0511_3.jpg,DAMIMAS_A21B_0511_3.txt,1,1,6,6,6,6,0,0,0,0,3,2,1,0,3,2,1,0
DAMIMAS_A21B_0511,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0511_4.jpg,DAMIMAS_A21B_0511_4.txt,1,1,5,5,5,5,0,0,0,0,2,2,1,0,2,2,1,0
DAMIMAS_A21B_0512,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0512_1.jpg,DAMIMAS_A21B_0512_1.txt,1,1,7,7,7,7,0,0,0,0,1,2,1,3,1,2,1,3
DAMIMAS_A21B_0512,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0512_2.jpg,DAMIMAS_A21B_0512_2.txt,1,1,6,6,6,6,0,0,0,0,0,1,3,2,0,1,3,2
DAMIMAS_A21B_0512,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0512_3.jpg,DAMIMAS_A21B_0512_3.txt,1,1,6,6,6,6,0,0,0,0,1,1,4,0,1,1,4,0
DAMIMAS_A21B_0512,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0512_4.jpg,DAMIMAS_A21B_0512_4.txt,1,1,6,6,6,6,0,0,0,0,1,2,1,2,1,2,1,2
DAMIMAS_A21B_0513,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0513_1.jpg,DAMIMAS_A21B_0513_1.txt,1,1,3,3,3,3,0,0,0,0,0,1,2,0,0,1,2,0
DAMIMAS_A21B_0513,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0513_2.jpg,DAMIMAS_A21B_0513_2.txt,1,1,4,4,4,4,0,0,0,0,0,0,4,0,0,0,4,0
DAMIMAS_A21B_0513,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0513_3.jpg,DAMIMAS_A21B_0513_3.txt,1,1,4,4,4,4,0,0,0,0,0,0,4,0,0,0,4,0
DAMIMAS_A21B_0513,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0513_4.jpg,DAMIMAS_A21B_0513_4.txt,1,1,2,2,2,2,0,0,0,0,0,1,1,0,0,1,1,0
DAMIMAS_A21B_0514,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0514_1.jpg,DAMIMAS_A21B_0514_1.txt,1,1,7,7,7,7,0,0,0,0,0,0,4,3,0,0,4,3
DAMIMAS_A21B_0514,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0514_2.jpg,DAMIMAS_A21B_0514_2.txt,1,1,5,5,5,5,0,0,0,0,0,0,4,1,0,0,4,1
DAMIMAS_A21B_0514,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0514_3.jpg,DAMIMAS_A21B_0514_3.txt,1,1,5,5,5,5,0,0,0,0,0,0,3,2,0,0,3,2
DAMIMAS_A21B_0514,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0514_4.jpg,DAMIMAS_A21B_0514_4.txt,1,1,5,5,5,5,0,0,0,0,0,0,4,1,0,0,4,1
DAMIMAS_A21B_0515,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0515_1.jpg,DAMIMAS_A21B_0515_1.txt,1,1,5,5,5,5,0,0,0,0,0,2,2,1,0,2,2,1
DAMIMAS_A21B_0515,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0515_2.jpg,DAMIMAS_A21B_0515_2.txt,1,1,6,6,6,6,0,0,0,0,1,2,2,1,1,2,2,1
DAMIMAS_A21B_0515,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0515_3.jpg,DAMIMAS_A21B_0515_3.txt,1,1,8,8,8,8,0,0,0,0,2,2,3,1,2,2,3,1
DAMIMAS_A21B_0515,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0515_4.jpg,DAMIMAS_A21B_0515_4.txt,1,1,5,5,5,5,0,0,0,0,1,2,2,0,1,2,2,0
