tree_id,split,domain,side,side_index,width,height,bbox_count_field,bbox_count_from_annotations,summary_by_side_count
DAMIMAS_A21B_0528,train,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,960,1280,8,8,8
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,960,1280,8,8,8
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0539,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0539,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0539,train,DAMIMAS,sisi_3,2,960,1280,8,8,8
DAMIMAS_A21B_0539,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0540,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0540,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0540,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0540,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0541,test,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0541,test,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0541,test,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0541,test,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0542,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0542,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0542,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0542,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0543,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0543,train,DAMIMAS,sisi_2,1,960,1280,1,1,1
DAMIMAS_A21B_0543,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0543,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0544,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0544,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0544,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0544,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0545,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0545,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0545,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0545,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0546,test,DAMIMAS,sisi_1,0,960,1280,8,8,8
DAMIMAS_A21B_0546,test,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0546,test,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0546,test,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0547,val,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0547,val,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0547,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0547,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0548,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0548,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0548,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0548,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0549,train,DAMIMAS,sisi_1,0,960,1280,2,2,2
DAMIMAS_A21B_0549,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0549,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0549,train,DAMIMAS,sisi_4,3,960,1280,2,2,2
DAMIMAS_A21B_0550,val,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0550,val,DAMIMAS,sisi_2,1,960,1280,8,8,8
DAMIMAS_A21B_0550,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0550,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0551,test,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0551,test,DAMIMAS,sisi_2,1,960,1280,8,8,8
DAMIMAS_A21B_0551,test,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0551,test,DAMIMAS,sisi_4,3,960,1280,8,8,8
DAMIMAS_A21B_0552,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0552,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0552,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0552,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0553,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0553,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0553,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0553,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0554,test,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0554,test,DAMIMAS,sisi_2,1,960,1280,8,8,8
DAMIMAS_A21B_0554,test,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0554,test,DAMIMAS,sisi_4,3,960,1280,8,8,8
DAMIMAS_A21B_0555,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0555,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0555,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0555,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0556,val,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0556,val,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0556,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0556,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0557,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0557,val,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0557,val,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0557,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0558,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0558,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0558,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0558,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0559,train,DAMIMAS,sisi_1,0,960,1280,1,1,1
DAMIMAS_A21B_0559,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0559,train,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0559,train,DAMIMAS,sisi_4,3,960,1280,2,2,2
DAMIMAS_A21B_0560,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0560,train,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0560,train,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0560,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0561,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0561,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0561,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0561,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0562,val,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0562,val,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0562,val,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0562,val,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0563,test,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0563,test,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0563,test,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0563,test,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0564,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0564,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0564,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0564,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0565,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0565,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0565,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0565,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0566,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0566,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0566,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0566,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0567,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0567,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0567,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0567,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0568,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0568,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0568,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0568,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0569,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0569,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0569,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0569,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0570,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0570,val,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0570,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0570,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0571,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0571,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0571,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0571,train,DAMIMAS,sisi_4,3,960,1280,8,8,8
DAMIMAS_A21B_0572,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0572,train,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0572,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0572,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0573,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0573,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0573,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0573,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0574,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0574,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0574,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0574,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0575,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0575,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0575,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0575,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0576,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0576,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0576,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0576,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0577,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0577,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0577,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0577,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0578,test,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0578,test,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0578,test,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0578,test,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0579,train,DAMIMAS,sisi_1,0,960,1280,9,9,9
DAMIMAS_A21B_0579,train,DAMIMAS,sisi_2,1,960,1280,8,8,8
DAMIMAS_A21B_0579,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0579,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0580,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0580,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0580,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0580,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0581,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0581,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0581,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0581,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0582,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0582,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0582,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0582,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0583,train,DAMIMAS,sisi_1,0,960,1280,2,2,2
DAMIMAS_A21B_0583,train,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0583,train,DAMIMAS,sisi_3,2,960,1280,1,1,1
DAMIMAS_A21B_0583,train,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0584,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0584,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0584,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0584,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0585,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0585,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0585,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0585,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0586,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0586,val,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0586,val,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0586,val,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0587,train,DAMIMAS,sisi_1,0,960,1280,1,1,1
DAMIMAS_A21B_0587,train,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0587,train,DAMIMAS,sisi_3,2,960,1280,1,1,1
DAMIMAS_A21B_0587,train,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0588,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0588,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0588,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0588,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0589,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0589,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0589,train,DAMIMAS,sisi_3,2,960,1280,8,8,8
DAMIMAS_A21B_0589,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0590,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0590,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0590,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0590,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0591,test,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0591,test,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0591,test,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0591,test,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0592,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0592,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0592,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0592,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0593,val,DAMIMAS,sisi_1,0,960,1280,1,1,1
DAMIMAS_A21B_0593,val,DAMIMAS,sisi_2,1,960,1280,1,1,1
DAMIMAS_A21B_0593,val,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0593,val,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0594,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0594,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0594,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0594,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0595,val,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0595,val,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0595,val,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0595,val,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0596,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0596,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0596,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0596,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0597,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0597,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0597,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0597,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0598,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0598,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0598,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0598,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0599,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0599,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0599,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0599,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0600,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0600,train,DAMIMAS,sisi_2,1,960,1280,8,8,8
DAMIMAS_A21B_0600,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0600,train,DAMIMAS,sisi_4,3,960,1280,8,8,8
DAMIMAS_A21B_0601,test,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0601,test,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0601,test,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0601,test,DAMIMAS,sisi_4,3,960,1280,2,2,2
DAMIMAS_A21B_0602,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0602,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0602,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0602,train,DAMIMAS,sisi_4,3,960,1280,8,8,8
DAMIMAS_A21B_0603,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0603,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0603,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0603,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0604,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0604,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0604,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0604,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0605,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0605,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0605,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0605,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0606,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0606,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0606,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0606,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0607,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0607,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0607,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0607,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
