tree_id,split,domain,side,side_index,box_index,class_id,class_name,x_center,y_center,w_norm,h_norm,area_norm
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_1,0,1,3,B4,0.293229,0.326562,0.098958,0.08125,0.008040337500000001
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_1,0,2,3,B4,0.634375,0.349609,0.102083,0.092969,0.009490554427
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_1,0,3,2,B3,0.546354,0.44375,0.157292,0.107813,0.016958122396
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_1,0,4,2,B3,0.721354,0.430469,0.113542,0.089063,0.010112391146
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_2,1,0,3,B4,0.442708,0.305469,0.11875,0.134375,0.01595703125
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_2,1,1,2,B3,0.570833,0.351953,0.125,0.136719,0.017089875
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_2,1,2,3,B4,0.648958,0.258203,0.047917,0.060156,0.0028824950520000003
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_2,1,3,2,B3,0.727604,0.308984,0.061458,0.053906,0.003312954948
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_3,2,0,2,B3,0.331771,0.462891,0.109375,0.146094,0.01597903125
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_3,2,1,2,B3,0.494792,0.457813,0.102083,0.123438,0.012600921354
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_3,2,2,2,B3,0.641146,0.488672,0.098958,0.108594,0.010746245052
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_3,2,3,3,B4,0.710938,0.409375,0.103125,0.103125,0.010634765624999999
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_4,3,0,2,B3,0.358333,0.489844,0.135417,0.110937,0.015022755729
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_4,3,1,3,B4,0.304688,0.408984,0.086458,0.058594,0.005065920052
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_4,3,2,2,B3,0.492708,0.441406,0.116667,0.089063,0.010390713021000001
DAMIMAS_A21B_0529,train,DAMIMAS,sisi_4,3,3,2,B3,0.628125,0.48125,0.10625,0.076563,0.00813481875
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,0,0,B1,0.556771,0.477344,0.144792,0.085938,0.012443134896
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,1,2,B3,0.354687,0.379688,0.096875,0.071875,0.006962890625
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,2,3,B4,0.585417,0.392969,0.1125,0.073438,0.008261775
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,3,2,B3,0.425,0.444922,0.120833,0.094531,0.011422464323
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,4,2,B3,0.679688,0.455859,0.094792,0.094531,0.008960782552
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_1,0,5,1,B2,0.299479,0.466406,0.107292,0.076563,0.008214597396
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,0,0,B1,0.415104,0.345703,0.119792,0.085156,0.010201007552
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,1,1,B2,0.811979,0.405469,0.088542,0.098437,0.008715808854
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,2,3,B4,0.479167,0.25625,0.133333,0.10625,0.01416663125
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,3,3,B4,0.670833,0.222266,0.116667,0.100781,0.011757816927
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,4,2,B3,0.789063,0.299219,0.113542,0.128125,0.01454756875
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,5,2,B3,0.650521,0.323437,0.101042,0.101563,0.010262128646
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_2,1,6,2,B3,0.342187,0.285547,0.090625,0.074219,0.0067260968749999995
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_3,2,0,0,B1,0.679688,0.464453,0.109375,0.103906,0.011364718749999999
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_3,2,1,2,B3,0.335417,0.402734,0.085417,0.072656,0.0062060575520000005
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_3,2,2,3,B4,0.440625,0.387109,0.108333,0.086719,0.009394529427
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_3,2,3,2,B3,0.56875,0.432422,0.139583,0.119531,0.016684495573000002
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_3,2,4,1,B2,0.403125,0.458984,0.110417,0.080469,0.008885145573
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,0,0,B1,0.311979,0.487109,0.069792,0.066406,0.004634607552000001
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,1,1,B2,0.710417,0.463672,0.125,0.122656,0.015332
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,2,2,B3,0.589063,0.409375,0.132292,0.121875,0.016123087499999997
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,3,3,B4,0.70625,0.373437,0.077083,0.073438,0.005660821354
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,4,3,B4,0.361979,0.379297,0.088542,0.063281,0.005603026302
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,5,3,B4,0.45,0.384375,0.06875,0.05,0.0034375000000000005
DAMIMAS_A21B_0530,test,DAMIMAS,sisi_4,3,6,2,B3,0.403646,0.441016,0.128125,0.064844,0.0083081375
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,0,1,B2,0.675,0.45625,0.102083,0.08125,0.00829424375
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,1,2,B3,0.679167,0.392969,0.0625,0.040625,0.0025390625
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,2,2,B3,0.521875,0.438281,0.108333,0.096875,0.010494759375000001
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,3,2,B3,0.372396,0.399219,0.103125,0.071875,0.007412109374999999
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,4,1,B2,0.40625,0.464844,0.108333,0.076563,0.008294299479000001
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,5,1,B2,0.289583,0.446094,0.060417,0.0375,0.0022656374999999998
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,6,0,B1,0.294271,0.513672,0.130208,0.096094,0.012512207551999999
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_1,0,7,3,B4,0.609896,0.376172,0.067708,0.044531,0.0030151049480000003
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,0,0,B1,0.610417,0.532813,0.160417,0.107813,0.017295038021000003
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,1,1,B2,0.732292,0.487891,0.104167,0.080469,0.008382214322999999
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,2,2,B3,0.645833,0.425391,0.1125,0.085156,0.00958005
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,3,2,B3,0.738542,0.438672,0.060417,0.042969,0.0025960580729999998
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,4,3,B4,0.4875,0.398047,0.077083,0.058594,0.004516601302
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,5,1,B2,0.538021,0.465234,0.105208,0.088281,0.009287867448
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,6,0,B1,0.432812,0.496094,0.086458,0.06875,0.0059439875
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_2,1,7,2,B3,0.404167,0.439844,0.091667,0.067187,0.006158830729
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,0,1,B2,0.519792,0.406641,0.141667,0.091406,0.012949213801999999
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,1,2,B3,0.600521,0.353516,0.094792,0.082031,0.007775882552000001
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,2,2,B3,0.696354,0.353906,0.063542,0.048438,0.003077847396
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,3,0,B1,0.684896,0.416406,0.123958,0.101563,0.012589546354
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,4,2,B3,0.474479,0.327344,0.086458,0.071875,0.006214168749999999
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_3,2,5,1,B2,0.383854,0.379688,0.094792,0.078125,0.007405625
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_4,3,0,1,B2,0.523438,0.380859,0.153125,0.107031,0.016389121875000003
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_4,3,1,2,B3,0.665104,0.310937,0.117708,0.090625,0.010667287499999999
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_4,3,2,2,B3,0.454167,0.275391,0.104167,0.085156,0.008870445052
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_4,3,3,3,B4,0.343229,0.275391,0.096875,0.064844,0.0062817625
DAMIMAS_A21B_0531,train,DAMIMAS,sisi_4,3,4,1,B2,0.338542,0.351563,0.135417,0.109375,0.014811234375000001
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_1,0,0,2,B3,0.627083,0.546484,0.120833,0.100781,0.012177670573
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_1,0,1,2,B3,0.529167,0.506641,0.1125,0.091406,0.010283175
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_1,0,2,1,B2,0.385937,0.535156,0.123958,0.090625,0.011233693749999999
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_1,0,3,0,B1,0.295833,0.537891,0.116667,0.082031,0.009570310677000001
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_2,1,0,0,B1,0.45,0.509766,0.135417,0.135156,0.018302420052
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_2,1,1,1,B2,0.6125,0.491406,0.122917,0.110937,0.013636043228999998
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_2,1,2,2,B3,0.350521,0.467969,0.111458,0.089063,0.009926783854
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_2,1,3,2,B3,0.289063,0.505078,0.109375,0.086719,0.009484890625
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,0,2,B3,0.601042,0.410938,0.14375,0.095312,0.013701099999999997
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,1,0,B1,0.678125,0.448047,0.120833,0.096094,0.011611326302
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,2,2,B3,0.4875,0.440625,0.154167,0.123438,0.019030066146000002
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,3,3,B4,0.388542,0.381641,0.129167,0.100781,0.013017579427
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,4,2,B3,0.315625,0.387891,0.108333,0.072656,0.007871042448
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,5,0,B1,0.326562,0.454297,0.155208,0.117969,0.018309732552000003
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_3,2,6,1,B2,0.952604,0.450391,0.005208,0.005469,2.8482552e-05
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_4,3,0,0,B1,0.611979,0.492188,0.155208,0.134375,0.020856075
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_4,3,1,2,B3,0.488542,0.441406,0.145833,0.121875,0.017773396875
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_4,3,2,2,B3,0.334896,0.448047,0.123958,0.100781,0.012492611197999999
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_4,3,3,3,B4,0.639583,0.402734,0.127083,0.086719,0.011020510677
DAMIMAS_A21B_0532,train,DAMIMAS,sisi_4,3,4,2,B3,0.703125,0.45625,0.091667,0.095312,0.008736965103999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,0,1,B2,0.30625,0.540234,0.13125,0.089844,0.011792025
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,1,3,B4,0.317188,0.458203,0.076042,0.069531,0.005287276301999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,2,2,B3,0.441667,0.494922,0.133333,0.125781,0.016770758073000002
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,3,2,B3,0.590104,0.509766,0.098958,0.110156,0.010900817448
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,4,2,B3,0.661458,0.453125,0.04375,0.05625,0.0024609375
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_1,0,5,1,B2,0.693229,0.539844,0.061458,0.095312,0.005857684895999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_2,1,0,1,B2,0.601042,0.515625,0.110417,0.064062,0.007073533853999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_2,1,1,2,B3,0.654167,0.456641,0.077083,0.057031,0.004396120573
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_2,1,2,3,B4,0.56875,0.449609,0.08125,0.055469,0.00450685625
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,0,0,B1,0.570833,0.555078,0.127083,0.083594,0.010623376302
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,1,2,B3,0.390104,0.55,0.146875,0.123438,0.018129956250000002
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,2,3,B4,0.323437,0.449219,0.173958,0.075,0.01304685
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,3,2,B3,0.246354,0.532031,0.084375,0.078125,0.006591796875
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,4,2,B3,0.5,0.483203,0.120833,0.091406,0.011044861198
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,5,2,B3,0.655208,0.482812,0.085417,0.078125,0.006673203125000001
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_3,2,6,3,B4,0.574479,0.412109,0.067708,0.046094,0.0031209325520000003
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,0,1,B2,0.459896,0.546875,0.130208,0.115625,0.015055299999999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,1,2,B3,0.419271,0.454297,0.086458,0.064844,0.005606282551999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,2,2,B3,0.306771,0.509766,0.109375,0.117969,0.012902859375
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,3,2,B3,0.596354,0.491406,0.086458,0.090625,0.007835256249999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,4,3,B4,0.646354,0.432422,0.076042,0.069531,0.005287276301999999
DAMIMAS_A21B_0533,val,DAMIMAS,sisi_4,3,5,2,B3,0.70625,0.519141,0.085417,0.078906,0.006739913802000001
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,0,0,B1,0.452083,0.482422,0.129167,0.160156,0.020686870052
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,1,2,B3,0.267708,0.417969,0.085417,0.071875,0.006139346875
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,2,3,B4,0.409896,0.370312,0.088542,0.0625,0.005533875
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,3,2,B3,0.691146,0.457031,0.094792,0.110937,0.010515940104
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,4,3,B4,0.642708,0.374609,0.047917,0.067969,0.003256870573
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_1,0,5,2,B3,0.591667,0.458984,0.070833,0.080469,0.005699860677
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_2,1,0,0,B1,0.658333,0.492188,0.091667,0.120313,0.011028731771
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_2,1,1,2,B3,0.303646,0.485156,0.138542,0.125,0.01731775
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_2,1,2,3,B4,0.369271,0.414844,0.171875,0.075,0.012890625
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_2,1,3,2,B3,0.557813,0.444922,0.076042,0.094531,0.007188326302
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_3,2,0,1,B2,0.344271,0.510156,0.111458,0.132813,0.014803071353999999
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_3,2,1,2,B3,0.461458,0.474609,0.116667,0.113281,0.013216154427000002
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_3,2,2,3,B4,0.621354,0.457813,0.092708,0.120313,0.011153977604
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,0,1,B2,0.601563,0.471484,0.119792,0.125781,0.015067557552
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,1,0,B1,0.297396,0.475,0.080208,0.071875,0.00576495
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,2,2,B3,0.451042,0.446094,0.11875,0.095312,0.011318299999999998
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,3,3,B4,0.410417,0.371094,0.095833,0.053125,0.005091128125
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,4,3,B4,0.328646,0.400781,0.061458,0.067187,0.004129178646
DAMIMAS_A21B_0534,train,DAMIMAS,sisi_4,3,5,2,B3,0.644792,0.408984,0.058333,0.053906,0.003144498698
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,0,0,B1,0.644271,0.500391,0.138542,0.116406,0.016127120052
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,1,3,B4,0.636979,0.420703,0.086458,0.064844,0.005606282551999999
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,2,2,B3,0.505208,0.441406,0.108333,0.076563,0.008294299479000001
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,3,1,B2,0.344792,0.503516,0.108333,0.075781,0.008209583073
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,4,0,B1,0.273438,0.508203,0.094792,0.085156,0.008072107552
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_1,0,5,2,B3,0.383333,0.434375,0.064583,0.048438,0.003128271354
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_2,1,0,0,B1,0.464583,0.483203,0.175,0.136719,0.023925825
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_2,1,1,1,B2,0.658333,0.453906,0.145833,0.107813,0.015722693229
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_2,1,2,2,B3,0.672917,0.374609,0.1,0.067969,0.006796900000000001
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_2,1,3,2,B3,0.523958,0.373047,0.1,0.074219,0.0074218999999999995
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_2,1,4,1,B2,0.317708,0.439453,0.133333,0.083594,0.011145838802000001
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_3,2,0,0,B1,0.649479,0.483594,0.121875,0.095312,0.011616149999999999
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_3,2,1,0,B1,0.404687,0.444141,0.111458,0.102344,0.011407057552000001
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_3,2,2,1,B2,0.588542,0.43125,0.125,0.09375,0.01171875
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_4,3,0,0,B1,0.669271,0.491797,0.101042,0.082031,0.008288576302000002
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_4,3,1,2,B3,0.617188,0.434766,0.078125,0.058594,0.00457765625
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_4,3,2,1,B2,0.448958,0.451562,0.116667,0.085938,0.010026128646
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_4,3,3,0,B1,0.301563,0.483594,0.113542,0.096875,0.01099938125
DAMIMAS_A21B_0535,train,DAMIMAS,sisi_4,3,4,3,B4,0.379688,0.401562,0.061458,0.046875,0.0028808437499999997
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_1,0,0,0,B1,0.54375,0.45625,0.15625,0.192188,0.030029375
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_1,0,1,2,B3,0.320313,0.433594,0.176042,0.129688,0.022830534896
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_1,0,2,2,B3,0.6625,0.382422,0.125,0.097656,0.012207
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_2,1,0,1,B2,0.364063,0.515234,0.151042,0.119531,0.018054201302
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_2,1,1,2,B3,0.489583,0.471094,0.139583,0.107813,0.015048861979000003
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_2,1,2,2,B3,0.653125,0.486719,0.135417,0.104688,0.014176534896000001
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_2,1,3,3,B4,0.365104,0.440625,0.111458,0.071875,0.00801104375
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_3,2,0,0,B1,0.401562,0.490625,0.157292,0.134375,0.0211361125
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_3,2,1,1,B2,0.664063,0.456641,0.115625,0.094531,0.010930146875000001
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_3,2,2,2,B3,0.529167,0.441797,0.11875,0.102344,0.01215335
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_3,2,3,3,B4,0.382292,0.407422,0.1125,0.069531,0.007822237499999999
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_3,2,4,3,B4,0.596875,0.3875,0.089583,0.08125,0.00727861875
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_4,3,0,0,B1,0.688021,0.454688,0.153125,0.110937,0.016987228125
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_4,3,1,1,B2,0.541667,0.433203,0.135417,0.113281,0.015340173177000002
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_4,3,2,2,B3,0.391146,0.426953,0.148958,0.108594,0.016175945052
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_4,3,3,0,B1,0.298958,0.470313,0.120833,0.098437,0.011894438020999999
DAMIMAS_A21B_0536,test,DAMIMAS,sisi_4,3,4,3,B4,0.641667,0.384375,0.102083,0.06875,0.00701820625
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_1,0,0,1,B2,0.371354,0.534375,0.119792,0.110937,0.013289365103999999
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_1,0,1,2,B3,0.347396,0.45,0.090625,0.057813,0.005239303125
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_1,0,2,2,B3,0.490625,0.478906,0.104167,0.089063,0.009277425521
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_1,0,3,2,B3,0.602604,0.487109,0.107292,0.089844,0.009639542448
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_1,0,4,0,B1,0.679688,0.537891,0.046875,0.053906,0.00252684375
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_2,1,0,2,B3,0.458333,0.5,0.1,0.090625,0.0090625
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_2,1,1,2,B3,0.316667,0.483984,0.108333,0.085156,0.009225204947999999
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_2,1,2,2,B3,0.633854,0.493359,0.101042,0.075781,0.007657063802000001
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_3,2,0,0,B1,0.290625,0.495703,0.075,0.064844,0.0048633
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_3,2,1,2,B3,0.346875,0.432422,0.127083,0.082031,0.010424745573
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_3,2,2,2,B3,0.5125,0.471875,0.122917,0.104688,0.012867934896000001
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_3,2,3,2,B3,0.680729,0.429688,0.069792,0.060937,0.004252915104
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_4,3,0,0,B1,0.444271,0.485156,0.186458,0.123438,0.023016002604000003
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_4,3,1,2,B3,0.2875,0.437891,0.127083,0.107031,0.013601820573
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_4,3,2,3,B4,0.404167,0.388672,0.085417,0.060156,0.0051383450520000006
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_4,3,3,2,B3,0.593229,0.422266,0.073958,0.083594,0.006182445052
DAMIMAS_A21B_0537,val,DAMIMAS,sisi_4,3,4,2,B3,0.640625,0.452344,0.058333,0.078125,0.004557265625
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,0,1,B2,0.642708,0.50625,0.097917,0.090625,0.008873728125
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,1,3,B4,0.646875,0.432031,0.064583,0.053125,0.003430971875
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,2,2,B3,0.528646,0.478906,0.101042,0.096875,0.00978844375
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,3,1,B2,0.389583,0.488281,0.06875,0.05625,0.0038671875000000004
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,4,2,B3,0.335938,0.460547,0.073958,0.047656,0.0035245424479999994
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_1,0,5,3,B4,0.452604,0.44375,0.088542,0.05,0.0044271
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,0,1,B2,0.661458,0.490234,0.114583,0.114844,0.013159170052000001
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,1,3,B4,0.659896,0.408203,0.061458,0.066406,0.004081179948
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,2,2,B3,0.543229,0.444531,0.107292,0.121875,0.0130762125
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,3,2,B3,0.376042,0.45625,0.116667,0.10625,0.01239586875
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,4,2,B3,0.272396,0.474219,0.073958,0.085938,0.006355802604
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_2,1,5,3,B4,0.346354,0.396484,0.138542,0.047656,0.006602357551999999
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,0,2,B3,0.641667,0.505469,0.091667,0.104688,0.009596434896
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,1,3,B4,0.55,0.438672,0.097917,0.067969,0.006655320573
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,2,2,B3,0.527083,0.521094,0.122917,0.10625,0.01305993125
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,3,2,B3,0.384896,0.481641,0.059375,0.094531,0.005612778125
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,4,3,B4,0.354687,0.423047,0.084375,0.050781,0.004284646875
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_3,2,5,2,B3,0.295312,0.495312,0.086458,0.06875,0.0059439875
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,0,1,B2,0.36875,0.507031,0.05625,0.065625,0.0036914062500000002
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,1,3,B4,0.338542,0.446094,0.070833,0.0625,0.0044270625
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,2,3,B4,0.431771,0.430859,0.059375,0.063281,0.003757309375
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,3,2,B3,0.564583,0.482812,0.110417,0.104688,0.011559334896
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,4,3,B4,0.575521,0.408594,0.092708,0.059375,0.0055045375
DAMIMAS_A21B_0538,train,DAMIMAS,sisi_4,3,5,2,B3,0.661458,0.465234,0.04375,0.042969,0.00187989375
